symbol	entrez	cor_ctrl	cor_hd	padj_ctrl	padj_hd	group
NSA2	10412	0.725204081632653	0.821052631578947	1.5148841153892e-07	0.00169083683153554	Both
DNAJC12	56521	0.749285714285714	0.821052631578947	3.6021796192783e-08	0.00169083683153554	Both
ATP23	91419	0.710204081632653	0.821052631578947	3.45279957156493e-07	0.00169083683153554	Both
STARD7	56910	0.712551020408163	0.818045112781955	3.02586263272482e-07	0.00187127836154512	Both
PGRMC2	10424	0.814591836734694	0.818045112781955	2.83598065017342e-10	0.00187127836154512	Both
UQCRQ	27089	0.334591836734694	0.818045112781955	0.0449952168202086	0.00187127836154512	HD_only
SYNJ2BP-COX16	100529257	0.600102040816326	0.818045112781955	4.94562776525065e-05	0.00187127836154512	Both
LOC107984839	107984839	0.539285714285714	0.818045112781955	0.000397820453792473	0.00187127836154512	Both
CAMLG	819	0.782244897959184	0.816541353383459	3.98936566830105e-09	0.00198897590588266	Both
TIMM17A	10440	0.818877551020408	0.815037593984962	1.90615281673456e-10	0.00206857283689929	Both
MRPL22	29093	0.503061224489796	0.815037593984962	0.00115482691628202	0.00206857283689929	Both
LOC105370525	105370525	-0.605	-0.815037593984962	4.11167571161517e-05	0.00206857283689929	Both
ANAPC11	51529	0.111734693877551	0.815037593984962	0.558344874551149	0.00206857283689929	HD_only
NDUFA4	4697	0.774285714285714	0.813533834586466	7.12648701435233e-09	0.00216648893378656	Both
DUT	1854	0.672040816326531	0.813533834586466	2.39604326215756e-06	0.00216648893378656	Both
GET1	7485	0.573265306122449	0.813533834586466	0.000129058540973436	0.00216648893378656	Both
SEPTIN7P11	441601	-0.313775510204082	-0.813087684427798	0.0627975946415183	0.00218084198958075	HD_only
SNIP1	79753	0.196530612244898	0.81203007518797	0.272714144418422	0.00218084198958075	HD_only
ACYP2	98	0.608775510204082	0.81203007518797	3.5527037195006e-05	0.00218084198958075	Both
RFT1	91869	-0.667755102040816	-0.81203007518797	2.92046499116386e-06	0.00218084198958075	Both
HEG1	57493	-0.470816326530612	-0.81203007518797	0.00271882182915726	0.00218084198958075	Both
FAM174A	345757	0.71234693877551	0.81203007518797	3.05684779815462e-07	0.00218084198958075	Both
ADCK2	90956	0.291122448979592	0.81203007518797	0.0877727592297611	0.00218084198958075	HD_only
TMEM203	94107	0.601326530612245	0.81203007518797	4.71878908347579e-05	0.00218084198958075	Both
NABP2	79035	0.318367346938775	0.81203007518797	0.0585025549067729	0.00218084198958075	HD_only
CFAP91	89876	0.12734693877551	-0.810526315789474	0.498491551974903	0.00227066718299283	HD_only
PCGF3-AS1	100129917	-0.507142857142857	-0.810526315789474	0.00103435318737459	0.00227066718299283	Both
MRPS33	51650	0.614795918367347	0.810526315789474	2.81574603212002e-05	0.00227066718299283	Both
PAFAH1B2	5049	0.613979591836735	0.810526315789474	2.90874643913772e-05	0.00227066718299283	Both
C11orf65	160140	-0.273163265306122	-0.809022556390977	0.112246520529417	0.00237893401897531	HD_only
TOMM20L	387990	0.590612244897959	0.809022556390977	6.96903725225477e-05	0.00237893401897531	Both
CTXN2	399697	0.772959183673469	0.809022556390977	7.78185368291742e-09	0.00237893401897531	Both
MTR	4548	-0.518877551020408	-0.807518796992481	0.000735210409790008	0.00240438527489377	Both
JAGN1	84522	0.296734693877551	0.807518796992481	0.081038397679772	0.00240438527489377	HD_only
LOC105374071	105374071	-0.479081632653061	-0.807518796992481	0.00219007932255845	0.00240438527489377	Both
HMCES	56941	0.512755102040816	0.807518796992481	0.000883125303267562	0.00240438527489377	Both
GRPEL1	80273	0.685918367346939	0.807518796992481	1.20715474510339e-06	0.00240438527489377	Both
LAMTOR4	389541	-0.0966326530612245	0.807518796992481	0.617953408418556	0.00240438527489377	HD_only
VPS18	57617	-0.119081632653061	0.807518796992481	0.53002334245386	0.00240438527489377	HD_only
MRPL54	116541	0.154897959183673	0.807518796992481	0.399877586317885	0.00240438527489377	HD_only
C19orf12	83636	0.642448979591837	0.807518796992481	8.98556897412305e-06	0.00240438527489377	Both
LOC105376447	105376447	-0.482959183673469	-0.806015037593985	0.00198496120681072	0.00247679114995013	Both
LOC107984245	107984245	-0.180102040816327	-0.806015037593985	0.319616505985334	0.00247679114995013	HD_only
MRPL21	219927	0.294387755102041	0.806015037593985	0.0837857662964718	0.00247679114995013	HD_only
C15orf61	145853	0.531938775510204	0.806015037593985	0.000498635267444835	0.00247679114995013	Both
AP2S1	1175	0.459387755102041	0.806015037593985	0.00361728766246008	0.00247679114995013	Both
ZNF841	284371	-0.618265306122449	-0.806015037593985	2.45321575847529e-05	0.00247679114995013	Both
FAS-AS1	100302740	0.205327946265332	-0.804534030166567	0.249264963808359	0.00256694850718813	HD_only
UQCRH	7388	0.666836734693877	0.804511278195489	3.04149924075235e-06	0.00256694850718813	Both
NDUFS3	4722	0.446428571428571	0.804511278195489	0.00494252812694201	0.00256694850718813	Both
GOLGA6L3P	100133220	-0.582857142857143	-0.804511278195489	9.21778186188865e-05	0.00256694850718813	Both
TTC14	151613	0.286836734693878	-0.803007518796993	0.0931761815420339	0.00260524202140724	HD_only
SNORD143	106633808	0.00530612244897959	-0.803007518796993	0.980952566973153	0.00260524202140724	HD_only
BTN3A1	11119	-0.572857142857143	-0.803007518796993	0.000130778186757649	0.00260524202140724	Both
ZNF32	7580	0.254387755102041	0.803007518796993	0.142806875575054	0.00260524202140724	HD_only
TULP3	7289	-0.718673469387755	-0.803007518796993	2.15634329885206e-07	0.00260524202140724	Both
RFC5	5985	0.631632653061225	0.803007518796993	1.41075980985453e-05	0.00260524202140724	Both
RAB5C	5878	-0.491632653061224	-0.803007518796993	0.0015775221654169	0.00260524202140724	Both
TRAPPC2B	10597	0.746938775510204	0.803007518796993	4.12158008315695e-08	0.00260524202140724	Both
TCEAL1	9338	0.703163265306122	0.803007518796993	4.9904811556859e-07	0.00260524202140724	Both
MED18	54797	0.305816326530612	0.801503759398496	0.070752193058972	0.00271650337494166	HD_only
RAB4A	5867	0.804795918367347	0.801503759398496	6.61908510224218e-10	0.00271650337494166	Both
TRMT10C	54931	0.843673469387755	0.801503759398496	2.10221941650582e-11	0.00271650337494166	Both
LOC107984328	107984328	-0.165510204081633	-0.801503759398496	0.364719027286607	0.00271650337494166	HD_only
SOX7	83595	-0.28234693877551	-0.8	0.0990395092452794	0.00284653839643609	HD_only
HYDIN	54768	-0.49469387755102	-0.8	0.00145233818168802	0.00284653839643609	Both
CERK	64781	0.494591836734694	0.8	0.00145546197134547	0.00284653839643609	Both
TRIM45	80263	-0.573979591836735	-0.798496240601504	0.000125742255148088	0.00296719138999188	Both
RBM43	375287	-0.204795918367347	-0.798496240601504	0.25063815936904	0.00296719138999188	HD_only
PRKAG2-AS1	100505483	0.645408163265306	0.798496240601504	7.88771531635748e-06	0.00296719138999188	Both
WDR45	11152	0.111020408163265	0.798496240601504	0.561055542391097	0.00296719138999188	HD_only
GLIS3-AS2	107986989	-0.218679048006055	-0.797741528973791	0.216498875064584	0.00304456785124037	HD_only
RNF7	9616	0.54765306122449	0.796992481203008	0.000304503481934097	0.00304821739532021	Both
EIF2B5	8893	0.188163265306122	0.796992481203008	0.296229586688382	0.00304821739532021	HD_only
OCIAD2	132299	0.718673469387755	0.796992481203008	2.15634329885206e-07	0.00304821739532021	Both
CISD2	493856	0.710918367346939	0.796992481203008	3.31280593867984e-07	0.00304821739532021	Both
DTX2P1-UPK3BP1-PMS2P11	441263	-0.656224489795918	-0.796992481203008	4.93995468031751e-06	0.00304821739532021	Both
TMEM60	85025	0.648265306122449	0.796992481203008	6.99729917089037e-06	0.00304821739532021	Both
CCDC51	79714	0.0246938775510204	0.795488721804511	0.906370172235705	0.00314798655615931	HD_only
PSMA2	5683	0.661530612244898	0.795488721804511	3.85714767565279e-06	0.00314798655615931	Both
MUC12	10071	0.0328571428571429	0.795488721804511	0.87404244250538	0.00314798655615931	HD_only
DNAJC9-AS1	414245	-0.432040816326531	-0.795488721804511	0.00687019791789034	0.00314798655615931	Both
LOC100128494	100128494	-0.65	-0.795488721804511	6.50663656016406e-06	0.00314798655615931	Both
USF1	7391	0.226020408163265	0.793984962406015	0.199270056322574	0.00322279383392438	HD_only
MAIP1	79568	0.834591836734694	0.793984962406015	5.84958004533198e-11	0.00322279383392438	Both
SORCS2	57537	-0.61265306122449	-0.793984962406015	3.0572758128015e-05	0.00322279383392438	Both
AFF1-AS1	100506746	-0.594285714285714	-0.793984962406015	6.10987270137736e-05	0.00322279383392438	Both
GEMIN5	25929	-0.689591836734694	-0.793984962406015	1.00979251760521e-06	0.00322279383392438	Both
MAT2B	27430	0.866428571428571	0.793984962406015	1.66971982034644e-12	0.00322279383392438	Both
LNCEGFL7OS	101928612	-0.265155951032639	0.793984962406015	0.124594751562187	0.00322279383392438	HD_only
RSL24D1	51187	0.84265306122449	0.793984962406015	2.27822842350739e-11	0.00322279383392438	Both
GBP1	2633	0.0526530612244898	-0.792481203007519	0.794444204009932	0.00331639028212232	HD_only
DNTTIP2	30836	0.616938775510204	0.792481203007519	2.57505307129352e-05	0.00331639028212232	Both
SNHG33	100505687	0.78265306122449	0.792481203007519	3.95210382918634e-09	0.00331639028212232	Both
MIR6717	102465428	-0.83234693877551	-0.792481203007519	6.77901103201933e-11	0.00331639028212232	Both
MFAP1	4236	0.750204081632653	0.792481203007519	3.36686907836078e-08	0.00331639028212232	Both
TMEM199	147007	0.404183673469388	0.792481203007519	0.0124552625071709	0.00331639028212232	Both
ATP5F1E	514	0.380408163265306	0.792481203007519	0.0199447932302272	0.00331639028212232	HD_only
MRPS7	51081	0.643367346938775	0.790977443609023	8.65204159684685e-06	0.00348782428996008	Both
ZNF714	148206	-0.135714285714286	-0.790977443609023	0.467458571608372	0.00348782428996008	HD_only
RBM15	64783	0.275612244897959	0.789473684210526	0.108581814083073	0.00363559638992455	HD_only
PCDHB5	26167	-0.252448979591837	-0.789473684210526	0.146132173324683	0.00363559638992455	HD_only
UBAP2	55833	-0.678061224489796	-0.789473684210526	1.81406975893216e-06	0.00363559638992455	Both
POMP	51371	0.63969387755102	0.789473684210526	1.0106669287218e-05	0.00363559638992455	Both
PIGY	84992	0.686122448979592	0.78796992481203	1.1941047795701e-06	0.0037421856183108	Both
PYURF	100996939	0.688061224489796	0.78796992481203	1.07961488437296e-06	0.0037421856183108	Both
MTRES1	51250	0.416734693877551	0.78796992481203	0.00962532297543415	0.0037421856183108	Both
CLP1	10978	0.329081632653061	0.78796992481203	0.0492545380950088	0.0037421856183108	HD_only
ZNF710	374655	-0.696326530612245	-0.78796992481203	7.1191096255585e-07	0.0037421856183108	Both
PSMC5	5705	-0.0129591836734694	0.78796992481203	0.952081266884051	0.0037421856183108	HD_only
UBL5	59286	0.397959183673469	0.78796992481203	0.014098975965363	0.0037421856183108	HD_only
DGUOK	1716	0.384285714285714	0.786466165413534	0.0185180008854148	0.00388441405052912	HD_only
ABRACL	58527	0.705510204081633	0.786466165413534	4.39057628206624e-07	0.00388441405052912	Both
DYNLL1	8655	0.439897959183673	0.786466165413534	0.00573557812451812	0.00388441405052912	Both
NDUFAF1	51103	0.711428571428571	0.786466165413534	3.22750985735997e-07	0.00388441405052912	Both
KLC3	147700	-0.104897959183673	0.786466165413534	0.585781056608831	0.00388441405052912	HD_only
SNORD144	106633809	-0.0783052679867442	-0.786145469845401	0.69165870732872	0.00391646043662027	HD_only
MIR3916	100500849	-0.301255231694227	-0.786009833697548	0.0758151280752882	0.0039210170915849	HD_only
ZNF827	152485	-0.356632653061224	-0.784962406015038	0.0308775991071207	0.00398462314546113	HD_only
NDUFAF2	91942	0.810612244897959	0.784962406015038	3.94759678812289e-10	0.00398462314546113	Both
MDC1	9656	-0.782551020408163	-0.784962406015038	3.95210382918634e-09	0.00398462314546113	Both
IQUB	154865	0.0721428571428571	-0.784962406015038	0.716196994370296	0.00398462314546113	HD_only
NUSAP1	51203	-0.013469387755102	-0.784962406015038	0.95039758951746	0.00398462314546113	HD_only
NDUFAB1	4706	0.864489795918367	0.784962406015038	1.86146354842767e-12	0.00398462314546113	Both
COP1	64326	0.820612244897959	0.783458646616541	1.67104324914585e-10	0.00416854600729446	Both
DPY30	84661	0.468571428571429	0.783458646616541	0.00287690498460483	0.00416854600729446	Both
SP2	6668	-0.843163265306122	-0.783458646616541	2.18772378582457e-11	0.00416854600729446	Both
FAM222A-AS1	84983	-0.570058172169361	-0.783001183616409	0.000144108819899908	0.0042244889456894	Both
TIMM9	26520	0.668061224489796	0.781954887218045	2.89272005132098e-06	0.00435963352111716	Both
ZNF17	7565	-0.240918367346939	-0.781954887218045	0.16783265677434	0.00435963352111716	HD_only
VSTM2A-OT1	285878	0.713775510204081	0.780451127819549	2.8389793052524e-07	0.00457537415960533	Both
PDRG1	81572	0.198469387755102	0.780451127819549	0.267416313512929	0.00457537415960533	HD_only
LOC105372431	105372431	-0.60030612244898	-0.779240371014985	4.90744768817952e-05	0.0047289087887965	Both
FBXW8	26259	-0.83030612244898	-0.778947368421053	7.76115134755053e-11	0.0047289087887965	Both
TM2D3	80213	0.736734693877551	0.778947368421053	7.69054584119199e-08	0.0047289087887965	Both
LOC105372244	105372244	0.421326530612245	0.778947368421053	0.00872019356118936	0.0047289087887965	Both
GID8	54994	0.295816326530612	0.778947368421053	0.0820765217107971	0.0047289087887965	HD_only
SMIM11	54065	0.587040816326531	0.778947368421053	7.93870299031891e-05	0.0047289087887965	Both
C1orf43	25912	0.441428571428571	0.777443609022556	0.0055478499467367	0.0048703084693491	Both
MED10	84246	0.661326530612245	0.777443609022556	3.8859537535445e-06	0.0048703084693491	Both
ABHD16A	7920	0.166428571428571	0.777443609022556	0.361757421969059	0.0048703084693491	HD_only
SDHAF2	54949	0.515204081632653	0.777443609022556	0.000819703271985771	0.0048703084693491	Both
PSMB6	5694	0.167551020408163	0.777443609022556	0.358157810391525	0.0048703084693491	HD_only
MAP3K14-AS1	100133991	-0.116122448979592	-0.777443609022556	0.541367630363454	0.0048703084693491	HD_only
TOB1-AS1	400604	0.49265306122449	0.777443609022556	0.00153287559664037	0.0048703084693491	Both
PIAS3	10401	-0.724591836734694	-0.77593984962406	1.57140673882326e-07	0.0049646162969549	Both
AAMP	14	-0.123061224489796	0.77593984962406	0.514844894109972	0.0049646162969549	HD_only
KLHDC3	116138	0.475	0.77593984962406	0.00243530858467148	0.0049646162969549	Both
WIPI2	26100	0.46765306122449	0.77593984962406	0.00294520839567566	0.0049646162969549	Both
NSUN5	55695	-0.103877551020408	0.77593984962406	0.58972695847265	0.0049646162969549	HD_only
MIR671	768213	0.138775510204082	0.77593984962406	0.456531448990385	0.0049646162969549	HD_only
COPS5	10987	0.746224489795918	0.77593984962406	4.33499624623436e-08	0.0049646162969549	Both
ATG101	60673	0.504897959183673	0.77593984962406	0.00109899071908942	0.0049646162969549	Both
MRPL46	26589	0.646530612244898	0.77593984962406	7.53709838726474e-06	0.0049646162969549	Both
CYLD-AS1	102724907	-0.112451848298027	-0.77593984962406	0.55580882622977	0.0049646162969549	HD_only
LOC102723543	102723543	-0.549197683793088	-0.774436090225564	0.000290727841343132	0.00508193865181635	Both
WRNIP1	56897	0.379183673469388	0.774436090225564	0.0204151277129774	0.00508193865181635	HD_only
UQCC2	84300	0.048469387755102	0.774436090225564	0.811793100482802	0.00508193865181635	HD_only
CYCS	54205	0.809795918367347	0.774436090225564	4.28471496424946e-10	0.00508193865181635	Both
MRPS17	51373	0.662551020408163	0.774436090225564	3.68310988794333e-06	0.00508193865181635	Both
MKRN1	23608	0.702857142857143	0.774436090225564	5.06419980170841e-07	0.00508193865181635	Both
LOC105369755	105369755	-0.496122448979592	-0.774436090225564	0.00139714456639632	0.00508193865181635	Both
DDX11L16	727856	-0.0795918367346939	0.774436090225564	0.686550656788647	0.00508193865181635	HD_only
NT5C1B-RDH14	100526794	0.686938775510204	0.772932330827068	1.14322235857808e-06	0.00518773496740395	Both
RDH14	57665	0.672755102040816	0.772932330827068	2.32260923152308e-06	0.00518773496740395	Both
MREG	55686	0.531020408163265	0.772932330827068	0.000510670869466615	0.00518773496740395	Both
CENPW	387103	0.454285714285714	0.772932330827068	0.00410807002913592	0.00518773496740395	Both
TMX2-CTNND1	100528016	-0.188979591836735	-0.772932330827068	0.293936987653689	0.00518773496740395	HD_only
SNORA40	677822	0.280612244897959	-0.772932330827068	0.101524136258043	0.00518773496740395	HD_only
DNAAF2	55172	0.599285714285714	0.772932330827068	5.07955587660043e-05	0.00518773496740395	Both
SNX11	29916	-0.0076530612244898	0.772932330827068	0.972140809339858	0.00518773496740395	HD_only
COX7A1	1346	0.0970408163265306	0.772932330827068	0.616624795207431	0.00518773496740395	HD_only
NDUFA1	4694	0.318469387755102	0.772932330827068	0.0584158607454731	0.00518773496740395	HD_only
LINC01786	101928895	-0.541020408163265	-0.771428571428571	0.000376210402702161	0.00540184871323945	Both
BAG1	573	0.244591836734694	0.771428571428571	0.160498136924028	0.00540184871323945	HD_only
UQCC4	283951	0.646122448979592	0.771428571428571	7.65423274377971e-06	0.00540184871323945	Both
SNRPB2	6629	0.570714285714286	0.771428571428571	0.000140993406853716	0.00540184871323945	Both
ERICH4	100170765	-0.381941774430356	-0.77093959108599	0.0193687552047829	0.00541652168894077	HD_only
TUT4	23318	-0.665816326530612	-0.769924812030075	3.18844912211008e-06	0.00541652168894077	Both
SELE	6401	-0.0335748547518295	-0.769924812030075	0.871068765117154	0.00541652168894077	HD_only
PIGC	5279	0.417959183673469	0.769924812030075	0.00937730365691828	0.00541652168894077	Both
METTL5	29081	0.694489795918367	0.769924812030075	7.79584810219888e-07	0.00541652168894077	Both
MRPL44	65080	0.729183673469388	0.769924812030075	1.19137889096498e-07	0.00541652168894077	Both
COX7A2	1347	0.622142857142857	0.769924812030075	2.10830706420109e-05	0.00541652168894077	Both
COG5	10466	0.0874489795918367	-0.769924812030075	0.654917003375019	0.00541652168894077	HD_only
C9orf40	55071	0.816632653061224	0.769924812030075	2.34036718284408e-10	0.00541652168894077	Both
HIKESHI	51501	0.593571428571429	0.769924812030075	6.26160700277226e-05	0.00541652168894077	Both
NTHL1	4913	-0.0298979591836735	0.769924812030075	0.886063099306244	0.00541652168894077	HD_only
HAPSTR1	29035	0.653877551020408	0.769924812030075	5.48838939162609e-06	0.00541652168894077	Both
PLEKHJ1	55111	0.191428571428571	0.769924812030075	0.286996122756372	0.00541652168894077	HD_only
MIR3940	100500888	-0.411020408163265	-0.769924812030075	0.0108637298847693	0.00541652168894077	Both
KCNJ4	3761	0.33234693877551	0.769924812030075	0.0466756954952597	0.00541652168894077	HD_only
UBL4A	8266	0.565612244897959	0.769924812030075	0.000167734351747998	0.00541652168894077	Both
ODR4	54953	-0.422551020408163	-0.768421052631579	0.00847507089119596	0.0056230939930233	Both
VHL	7428	0.256326530612245	0.768421052631579	0.139421897142458	0.0056230939930233	HD_only
PSMG3	84262	0.437448979591837	0.768421052631579	0.00606387292556135	0.0056230939930233	Both
RANBP10	57610	-0.676836734693878	-0.768421052631579	1.92986307441001e-06	0.0056230939930233	Both
PABIR3	159091	-0.324081632653061	-0.768421052631579	0.0534323042601419	0.0056230939930233	HD_only
LINC01772	107984921	-0.601632653061224	-0.766917293233083	4.66407237214032e-05	0.00575105660468769	Both
BCAN-AS1	105371453	-0.689285714285714	-0.766917293233083	1.02552711797718e-06	0.00575105660468769	Both
DELE1	9812	-0.673673469387755	-0.766917293233083	2.22079019220854e-06	0.00575105660468769	Both
GARS1-DT	401320	-0.236632653061224	-0.766917293233083	0.176321851147819	0.00575105660468769	HD_only
NDUFA8	4702	0.512244897959184	0.766917293233083	0.000895635907719114	0.00575105660468769	Both
ANKLE2	23141	0.213979591836735	0.766917293233083	0.227553583978907	0.00575105660468769	HD_only
BTBD6	90135	0.281938775510204	0.766917293233083	0.0995582547669564	0.00575105660468769	HD_only
CNTD1	124817	0.764285714285714	0.766917293233083	1.32345094288286e-08	0.00575105660468769	Both
MYO15B	80022	-0.741530612244898	-0.766917293233083	5.82075720493512e-08	0.00575105660468769	Both
SOD1	6647	0.691122448979592	0.766917293233083	9.33629873004173e-07	0.00575105660468769	Both
DAAM2-AS1	100505635	-0.674081632653061	-0.765413533834587	2.18159393361254e-06	0.00593549595756593	Both
SNORD5	692072	0.457551020408163	-0.765413533834587	0.00378644771879171	0.00593549595756593	Both
LOC105371099	105371099	0.368367346938775	0.765413533834587	0.0250558748189404	0.00593549595756593	HD_only
LOC102723728	102723728	0.565612244897959	0.765413533834587	0.000167734351747998	0.00593549595756593	Both
MRPL27	51264	0.0976530612244898	0.765413533834587	0.614419150091499	0.00593549595756593	HD_only
LOC101928415	101928415	-0.295816326530612	-0.765413533834587	0.0820765217107971	0.00593549595756593	HD_only
MED14	9282	-0.381632653061224	-0.765413533834587	0.0194859866487218	0.00593549595756593	HD_only
SELENON	57190	-0.691734693877551	-0.76390977443609	9.05094944623826e-07	0.00610883120436074	Both
CCDC18-AS1	100131564	-0.490510204081633	-0.76390977443609	0.0016246211232422	0.00610883120436074	Both
TBCC	6903	0.453367346938775	0.76390977443609	0.00419774319744395	0.00610883120436074	Both
NFKBIE	4794	0.238367346938775	0.76390977443609	0.172912358813625	0.00610883120436074	HD_only
TMEM14A	28978	0.812244897959184	0.76390977443609	3.41360814800663e-10	0.00610883120436074	Both
BDNF-AS	497258	-0.338163265306122	-0.76390977443609	0.0423838527311194	0.00610883120436074	HD_only
KRBA2	124751	-0.586122448979592	-0.76390977443609	8.20556981747552e-05	0.00610883120436074	Both
NKAPP1	158801	-0.128571428571429	-0.76390977443609	0.493977916490867	0.00610883120436074	HD_only
CCK	885	0.688469387755102	0.762406015037594	1.06325257493558e-06	0.00630540563612165	Both
LOC105369194	105369194	-0.386020408163265	-0.762406015037594	0.017917094140629	0.00630540563612165	HD_only
LINC01000	402483	-0.764387755102041	-0.762406015037594	1.32345094288286e-08	0.00630540563612165	Both
NUDT14	256281	0.115714285714286	0.762406015037594	0.542856863900588	0.00630540563612165	HD_only
C16orf92	146378	0.256224489795918	0.762406015037594	0.139570965835031	0.00630540563612165	HD_only
ZNF606-AS1	100128398	-0.479081632653061	-0.762406015037594	0.00219007932255845	0.00630540563612165	Both
KCNJ6	3763	0.232040816326531	0.762406015037594	0.185940231972568	0.00630540563612165	HD_only
COL4A3	1285	0.293469387755102	-0.760902255639098	0.0848945445944791	0.00649081071756837	HD_only
CHCHD4	131474	0.508979591836735	0.760902255639098	0.000982851865018402	0.00649081071756837	Both
POLB	5423	0.655408163265306	0.760902255639098	5.13856608414469e-06	0.00649081071756837	Both
SLC10A5	347051	0.338367346938775	0.760902255639098	0.0422339474134703	0.00649081071756837	HD_only
AVPI1	60370	0.383877551020408	0.760902255639098	0.0186576239506094	0.00649081071756837	HD_only
FBXL12	54850	-0.704591836734694	-0.760902255639098	4.59925001795884e-07	0.00649081071756837	Both
KDELR3	11015	0.373571428571428	0.760902255639098	0.0227279831679452	0.00649081071756837	HD_only
ASMT	438	-0.479081632653061	-0.760902255639098	0.00219007932255845	0.00649081071756837	Both
CCDC191	57577	-0.191734693877551	-0.759398496240602	0.286113608822951	0.00671781948928072	HD_only
GLRX	2745	0.717755102040816	0.759398496240602	2.28184051550224e-07	0.00671781948928072	Both
KHDC1	80759	0.481734693877551	0.759398496240602	0.00204683023965829	0.00671781948928072	Both
GOLGA8Q	727909	-0.526224489795918	-0.759398496240602	0.000590753383593344	0.00671781948928072	Both
INO80C	125476	0.383061224489796	0.759398496240602	0.0189440238724664	0.00671781948928072	HD_only
MID1IP1-AS1	100874211	-0.684387755102041	-0.759398496240602	1.30468090422162e-06	0.00671781948928072	Both
ADAMTSL4-AS2	100289061	-0.394183673469388	-0.757894736842105	0.0152410970233158	0.00689802483523527	HD_only
TMEM183A	92703	0.679591836734694	0.757894736842105	1.67638574122017e-06	0.00689802483523527	Both
CTBP1-AS	285463	-0.444591836734694	0.757894736842105	0.00515746698950502	0.00689802483523527	Both
ANXA2R-AS1	153684	-0.531428571428571	-0.757894736842105	0.00050531354875634	0.00689802483523527	Both
TSPAN17	26262	0.339081632653061	0.757894736842105	0.0417457408697018	0.00689802483523527	HD_only
FAM245B	102724643	0.228673469387755	-0.757894736842105	0.193251919070919	0.00689802483523527	HD_only
ME2	4200	0.0341836734693878	-0.757894736842105	0.86870578485085	0.00689802483523527	HD_only
LENG8-AS1	104355426	-0.695918367346939	-0.757894736842105	7.2794405317885e-07	0.00689802483523527	Both
COQ8A	56997	-0.181224489795918	0.756390977443609	0.316183441629882	0.00704873804084918	HD_only
RHOQ-AS1	100506142	-0.469756881705961	-0.756390977443609	0.00279371644538018	0.00704873804084918	Both
RESP18	389075	0.133880966394748	0.756390977443609	0.474235887978417	0.00704873804084918	HD_only
LOC105373945	105373945	-0.374489795918367	-0.756390977443609	0.0223469183075043	0.00704873804084918	HD_only
BHLHE22	27319	0.636428571428571	0.756390977443609	1.15892551376684e-05	0.00704873804084918	Both
IL33	90865	-0.18265306122449	-0.756390977443609	0.311897398260822	0.00704873804084918	HD_only
ZNF32-AS1	414197	0.330408163265306	0.756390977443609	0.0481705302731294	0.00704873804084918	HD_only
SERGEF	26297	0.38765306122449	0.756390977443609	0.0173560544150771	0.00704873804084918	HD_only
KCTD21-AS1	100289388	-0.138775510204082	-0.756390977443609	0.456531448990385	0.00704873804084918	HD_only
CA4	762	0.468265306122449	0.756390977443609	0.00289951426727371	0.00704873804084918	Both
LOC112268269	112268269	-0.33	-0.756390977443609	0.0485001912875836	0.00704873804084918	HD_only
TOMM20L-DT	105370522	-0.348096746378391	-0.755171170365873	0.0358496035245954	0.00722348179517642	HD_only
GEMIN6	79833	0.405204081632653	0.754887218045113	0.0122048750177437	0.00722348179517642	Both
MRFAP1	93621	0.635714285714286	0.754887218045113	1.19485456155867e-05	0.00722348179517642	Both
ZNF789	285989	-0.672244897959184	-0.754887218045113	2.37857247894889e-06	0.00722348179517642	Both
C8orf76	84933	0.676938775510204	0.754887218045113	1.92130081664467e-06	0.00722348179517642	Both
NDUFAF5	79133	0.761326530612245	0.754887218045113	1.62736099877255e-08	0.00722348179517642	Both
SLITRK4	139065	0.11765306122449	0.754887218045113	0.535385221214851	0.00722348179517642	HD_only
EOLA2-DT	100272228	-0.554897959183673	-0.754887218045113	0.000241205737299935	0.00722348179517642	Both
GRPEL2-AS1	106144529	-0.27	-0.754419007845589	0.117026943942832	0.00731687485549838	HD_only
KDF1	126695	-0.229489795918367	0.753383458646616	0.191343205686336	0.00745814598741146	HD_only
CCDC18	343099	-0.325408163265306	-0.753383458646616	0.0522789634618998	0.00745814598741146	HD_only
POLR2H	5437	-0.0224489795918367	0.753383458646616	0.914863563573058	0.00745814598741146	HD_only
THBS4	7060	-0.18969387755102	-0.753383458646616	0.292035188826399	0.00745814598741146	HD_only
MOB2	81532	-0.0738775510204082	0.753383458646616	0.709188270521594	0.00745814598741146	HD_only
MORF4L1	10933	0.822448979591837	0.753383458646616	1.43251632888324e-10	0.00745814598741146	Both
GBP7	388646	-0.0905102040816327	-0.75187969924812	0.642569290552708	0.00773678145755548	HD_only
MBLAC1	255374	0.209897959183673	0.75187969924812	0.23771168440291	0.00773678145755548	HD_only
PIH1D2	120379	0.789591836734694	0.75187969924812	2.394107711974e-09	0.00773678145755548	Both
MIR5006	100847026	-0.140204081632653	-0.75187969924812	0.45147565749997	0.00773678145755548	HD_only
RABAC1	10567	0.000204081632653061	0.75187969924812	0.999133470711356	0.00773678145755548	HD_only
ARPC1A	10552	0.607448979591837	0.750375939849624	3.74144760624285e-05	0.00798661115855582	Both
ZMIZ1	57178	-0.576836734693878	-0.750375939849624	0.000113682437213594	0.00798661115855582	Both
LOC101928847	101928847	-0.317244897959184	-0.750375939849624	0.0595451553510213	0.00798661115855582	HD_only
